id,pokemon_id,version_id,item_id,rarity
1360,215,22,263,50
1361,215,23,194,5
1362,215,23,263,50
1363,215,24,194,5
1364,215,24,263,50
1365,216,10,132,50
1366,216,10,135,5
1367,216,11,132,50
1368,216,11,135,5
1369,217,10,132,50
1370,217,10,135,5
1371,217,11,132,50
1372,217,11,135,5
1373,220,10,130,50
1374,220,11,130,50
1375,221,10,130,50
1376,221,10,223,5
1377,221,11,130,50
1378,221,11,223,5
1379,222,7,72,5
1380,222,8,72,5
1381,222,9,72,5
1382,222,10,72,5
1383,222,11,72,5
1384,222,12,215,5
1385,222,13,215,5
1386,222,14,215,5
1387,222,15,215,5
1388,222,16,215,5
1389,222,17,215,5
1390,222,18,215,5
1391,222,21,215,5
1392,222,22,215,5
1393,222,23,215,5
1394,222,24,215,5
1395,227,10,221,5
1396,227,11,221,5
1397,230,7,212,5
1398,230,8,212,5
1399,230,9,212,5
1400,230,10,212,5
1401,230,11,212,5
1402,230,12,212,5
1403,230,13,212,5
1404,230,14,212,5
1405,230,15,212,5
1406,230,16,212,5
1407,230,17,212,5
1408,230,18,212,5
1409,230,21,212,5
1410,230,22,212,5
1411,230,23,212,5
1412,230,24,212,5
1413,231,12,162,5
1414,231,13,162,5
1415,231,14,162,5
1416,231,15,162,5
1417,231,16,162,5
1418,231,17,162,5
1419,231,18,162,5
1420,231,21,162,5
1421,231,22,162,5
1422,232,12,162,5
1423,232,13,162,5
1424,232,14,162,5
1425,232,15,162,5
1426,232,16,162,5
1427,232,17,162,5
1428,232,18,162,5
1429,232,21,162,5
1430,232,22,162,5
1431,233,10,229,100
1432,233,11,229,100
1433,238,7,130,100
1434,238,8,130,100
1435,238,9,130,100
1436,238,12,130,100
1437,238,13,130,100
1438,238,14,130,100
1439,238,15,130,100
1440,238,16,130,100
1441,238,17,130,100
1442,238,18,130,100
1443,238,21,130,100
1444,238,22,130,100
1445,239,12,299,50
1446,239,13,299,5
1447,239,14,299,50
1448,240,7,129,100
1449,240,8,129,100
1450,240,9,129,100
1451,240,12,300,5
1452,240,13,300,50
1453,240,14,300,50
1454,241,7,33,100
1455,241,8,33,100
1456,241,9,33,100
1457,241,10,33,100
1458,241,11,33,100
1459,241,12,33,100
1460,241,13,33,100
1461,241,14,33,100
1462,241,15,33,100
1463,241,16,33,100
1464,241,17,33,100
1465,241,18,33,100
1466,241,21,33,100
1467,241,22,33,100
1468,241,23,33,100
1469,241,24,33,100
1470,242,7,208,5
1471,242,8,208,5
1472,242,9,208,5
1473,242,10,208,5
1474,242,11,208,5
1475,242,12,110,50
1476,242,12,208,5
1477,242,13,110,50
1478,242,13,208,5
1479,242,14,110,50
1480,242,14,208,5
1481,242,15,110,50
1482,242,15,208,5
1483,242,16,110,50
1484,242,16,208,5
1485,242,17,208,100
1486,242,18,208,100
1487,242,21,208,100
1488,242,22,208,100
1489,242,23,208,100
1490,242,24,208,100
1491,250,7,44,100
1492,250,8,44,100
1493,250,9,44,100
1494,250,12,44,100
1495,250,13,44,100
1496,250,14,44,100
1497,250,15,44,100
1498,250,16,44,100
1499,250,17,44,100
1500,250,18,44,100
1501,250,21,44,100
1502,250,22,44,100
1503,250,23,44,100
1504,250,24,44,100
1505,251,7,134,100
1506,251,8,134,100
1507,251,9,134,100
1508,251,10,134,100
1509,251,11,134,100
1510,251,12,134,100
1511,251,13,134,100
1512,251,14,134,100
1513,251,15,134,100
1514,251,16,134,100
1515,251,17,134,100
1516,251,18,134,100
1517,251,21,134,100
1518,251,22,134,100
1519,251,23,134,100
1520,251,24,134,100
1521,261,7,128,5
1522,261,8,128,5
1523,261,9,128,5
1524,261,10,128,5
1525,261,11,128,5
1526,261,12,128,5
1527,261,13,128,5
1528,261,14,128,5
1529,261,15,128,5
1530,261,16,128,5
1531,261,17,128,5
1532,261,18,128,5
1533,261,21,128,5
1534,261,22,128,5
1535,262,7,128,5
1536,262,8,128,5
1537,262,9,128,5
1538,262,10,128,5
1539,262,11,128,5
1540,262,12,128,5
1541,262,13,128,5
1542,262,14,128,5
1543,262,15,128,5
1544,262,16,128,5
1545,262,17,128,5
1546,262,18,128,5
1547,262,21,128,5
1548,262,22,128,5
1549,263,7,132,5
1550,263,8,132,5
1551,263,9,132,5
1552,263,10,132,5
1553,263,11,132,5
1554,263,12,132,5
1555,263,13,132,5
1556,263,14,132,5
1557,263,15,132,5
1558,263,16,132,5
1559,263,17,132,5
1560,263,18,132,5
1561,263,21,132,5
1562,263,22,132,5
1563,264,7,132,50
1564,264,7,135,5
1565,264,8,132,50
1566,264,8,135,5
1567,264,9,132,50
1568,264,9,135,5
1569,264,10,132,50
1570,264,10,135,5
1571,264,11,132,50
1572,264,11,135,5
1573,264,12,132,50
1574,264,12,135,5
1575,264,13,132,50
1576,264,13,135,5
1577,264,14,132,50
1578,264,14,135,5
1579,264,15,132,50
1580,264,15,135,5
1581,264,16,132,50
1582,264,16,135,5
1583,264,17,132,50
1584,264,17,135,5
1585,264,18,132,50
1586,264,18,135,5
1587,264,21,132,50
1588,264,21,135,5
1589,264,22,132,50
1590,264,22,135,5
1591,267,7,199,5
1592,267,8,199,5
1593,267,9,199,5
1594,267,10,199,5
1595,267,11,199,5
1596,267,12,272,5
1597,267,13,272,5
1598,267,14,272,5
1599,267,15,272,5
1600,267,16,272,5
1601,267,17,272,5
1602,267,18,272,5
1603,267,21,272,5
1604,267,22,272,5
1605,267,23,272,5
1606,267,24,272,5
1607,269,7,199,5
1608,269,8,199,5
1609,269,9,199,5
1610,269,10,199,5
1611,269,11,199,5
1612,269,12,272,5
1613,269,13,272,5
1614,269,14,272,5
1615,269,15,272,5
1616,269,16,272,5
1617,269,17,272,5
1618,269,18,272,5
1619,269,21,272,5
1620,269,22,272,5
1621,269,23,272,5
1622,269,24,272,5
1623,276,12,172,5
1624,276,13,172,5
1625,276,14,172,5
1626,276,15,172,5
1627,276,16,172,5
1628,276,17,172,5
1629,276,18,172,5
1630,276,21,172,5
1631,276,22,172,5
1632,277,12,172,5
1633,277,13,172,5
1634,277,14,172,5
1635,277,15,172,5
1636,277,16,172,5
1637,277,17,172,5
1638,277,18,172,5
1639,277,21,172,5
1640,277,22,172,5
1641,284,7,199,5
1642,284,8,199,5
1643,284,9,199,5
1644,284,10,199,5
1645,284,11,199,5
1646,284,12,199,5
1647,284,13,199,5
1648,284,14,199,5
1649,284,15,199,5
1650,284,16,199,5
1651,284,17,199,5
1652,284,18,199,5
1653,284,21,199,5
1654,284,22,199,5
1655,284,23,199,5
1656,284,24,199,5
1657,285,12,167,5
1658,285,13,167,5
1659,285,14,167,5
1660,285,15,167,5
1661,285,16,167,5
1662,285,17,167,5
1663,285,18,167,5
1664,285,21,167,5
1665,285,22,167,5
1666,286,12,167,5
1667,286,13,167,5
1668,286,14,167,5
1669,286,15,167,5
1670,286,16,167,5
1671,286,17,167,5
1672,286,18,167,5
1673,286,21,167,5
1674,286,22,167,5
1675,293,7,127,5
1676,293,8,127,5
1677,293,9,127,5
1678,293,10,127,5
1679,293,11,127,5
1680,293,12,127,5
1681,293,13,127,5
1682,293,14,127,5
1683,293,15,127,5
1684,293,16,127,5
1685,293,17,127,5
1686,293,18,127,5
1687,293,21,127,5
1688,293,22,127,5
1689,294,7,127,5
1690,294,8,127,5
1691,294,9,127,5
1692,294,10,127,5
1693,294,11,127,5
1694,294,12,127,5
1695,294,13,127,5
1696,294,14,127,5
1697,294,15,127,5
1698,294,16,127,5
1699,294,17,127,5
1700,294,18,127,5
1701,294,21,127,5
1702,294,22,127,5
1703,295,7,127,5
1704,295,8,127,5
1705,295,9,127,5
1706,295,10,127,5
1707,295,11,127,5
1708,295,12,127,5
1709,295,13,127,5
1710,295,14,127,5
1711,295,15,127,5
1712,295,16,127,5
1713,295,17,127,5
1714,295,18,127,5
1715,295,21,127,5
1716,295,22,127,5
1717,297,7,198,5
1718,297,8,198,5
1719,297,9,198,5
1720,297,10,198,5
1721,297,11,198,5
1722,297,12,198,5
1723,297,13,198,5
1724,297,14,198,5
1725,297,15,198,5
1726,297,16,198,5
1727,297,17,198,5
1728,297,18,198,5
1729,297,21,198,5
1730,297,22,198,5
1731,297,23,198,5
1732,297,24,198,5
1733,299,12,215,5
1734,299,13,215,5
1735,299,14,215,5
1736,299,15,215,5
1737,299,16,215,5
1738,299,17,215,5
1739,299,18,215,5
1740,299,21,215,5
1741,299,22,215,5
1742,299,23,215,5
1743,299,24,215,5
1744,300,7,131,5
1745,300,8,131,5
1746,300,9,131,5
1747,300,10,131,5
1748,300,11,131,5
1749,300,12,131,5
1750,300,13,131,5
1751,300,14,131,5
1752,300,15,131,5
1753,300,16,131,5
1754,300,17,131,5
1755,300,18,131,5
1756,300,21,128,50
1757,300,22,128,50
1758,301,7,131,5
1759,301,8,131,5
1760,301,9,131,5
1761,301,10,131,5
1762,301,11,131,5
1763,301,12,131,5
1764,301,13,131,5
1765,301,14,131,5
1766,301,15,131,5
1767,301,16,131,5
1768,301,17,131,5
1769,301,18,131,5
1770,301,21,128,50
1771,301,22,128,50
1772,303,12,161,5
1773,303,13,161,5
1774,303,14,161,5
1775,303,15,161,5
1776,303,16,161,5
1777,303,17,161,5
1778,303,18,161,5
1779,303,21,161,5
1780,303,22,161,5
1781,304,7,215,5
1782,304,8,215,5
1783,304,9,215,5
1784,304,10,215,5
1785,304,11,215,5
1786,304,12,215,5
1787,304,13,215,5
1788,304,14,215,5
1789,304,15,215,5
1790,304,16,215,5
1791,304,17,215,5
1792,304,18,215,5
1793,304,21,215,5
1794,304,22,215,5
1795,304,23,215,5
1796,304,24,215,5
1797,305,7,215,5
1798,305,8,215,5
1799,305,9,215,5
1800,305,10,215,5
1801,305,11,215,5
1802,305,12,215,5
1803,305,13,215,5
1804,305,14,215,5
1805,305,15,215,5
1806,305,16,215,5
1807,305,17,215,5
1808,305,18,215,5
1809,305,21,215,5
1810,305,22,215,5
1811,305,23,215,5
1812,305,24,215,5
1813,306,7,215,5
1814,306,8,215,5
1815,306,9,215,5
1816,306,10,215,5
1817,306,11,215,5
1818,306,12,215,5
1819,306,13,215,5
1820,306,14,215,5
1821,306,15,215,5
1822,306,16,215,5
1823,306,17,215,5
1824,306,18,215,5
1825,306,21,215,5
1826,306,22,215,5
1827,306,23,215,5
1828,306,24,215,5
1829,315,7,222,5
1830,315,8,222,5
1831,315,9,222,5
1832,315,10,222,5
1833,315,11,222,5
1834,315,12,222,5
1835,315,13,222,5
1836,315,14,222,5
1837,315,15,222,5
1838,315,16,222,5
1839,315,17,222,5
1840,315,18,222,5
1841,315,21,222,5
1842,315,21,588,1
1843,315,22,222,5
1844,315,22,588,1
1845,315,23,222,5
1846,315,24,222,5
1847,316,7,89,5
1848,316,8,89,5
1849,316,9,89,5
1850,316,10,89,5
1851,316,11,89,5
1852,316,12,89,5
1853,316,13,89,5
1854,316,14,89,5
1855,316,15,89,5
1856,316,16,89,5
1857,316,17,89,5
1858,316,18,89,5
1859,316,21,89,5
1860,316,22,89,5
1861,316,23,132,5
1862,316,24,132,5
1863,317,7,89,5
1864,317,8,89,5
1865,317,9,89,5
1866,317,10,89,5
1867,317,11,89,5
1868,317,12,89,5
1869,317,13,89,5
1870,317,14,89,5
1871,317,15,89,5
1872,317,16,89,5
1873,317,17,89,5
1874,317,18,89,5
1875,317,21,89,5
1876,317,22,89,5
1877,317,23,132,5
1878,317,24,132,5
1879,318,12,203,5
1880,318,13,203,5
1881,318,14,203,5
1882,318,15,203,5
1883,318,16,203,5
1884,318,17,203,5
1885,318,18,203,5
1886,318,21,203,5
1887,318,22,203,5
1888,318,23,203,5
1889,318,24,203,5
1890,319,12,203,5
1891,319,13,203,5
1892,319,14,203,5
1893,319,15,203,5
1894,319,16,203,5
1895,319,17,203,5
1896,319,18,203,5
1897,319,21,203,5
1898,319,22,203,5
1899,319,23,203,5
1900,319,24,203,5
1901,322,7,129,100
1902,322,8,129,100
1903,322,9,129,100
1904,322,10,129,100
1905,322,11,129,100
1906,322,12,129,100
1907,322,13,129,100
1908,322,14,129,100
1909,322,15,129,100
1910,322,16,129,100
1911,322,17,129,100
1912,322,18,129,100
1913,322,21,129,100
1914,322,22,129,100
1915,323,7,129,100
1916,323,8,129,100
1917,323,9,129,100
1918,323,10,129,100
1919,323,11,129,100
1920,323,12,129,100
1921,323,13,129,100
1922,323,14,129,100
1923,323,15,129,100
1924,323,16,129,100
1925,323,17,129,100
1926,323,18,129,100
1927,323,21,129,100
1928,323,22,129,100
1929,324,23,226,5
1930,324,24,226,5
1931,325,12,171,5
1932,325,13,171,5
1933,325,14,171,5
1934,325,15,171,5
1935,325,16,171,5
1936,325,17,171,5
1937,325,18,171,5
1938,325,21,133,50
1939,325,22,133,50
1940,326,12,171,5
1941,326,13,171,5
1942,326,14,171,5
1943,326,15,171,5
1944,326,16,171,5
1945,326,17,171,5
1946,326,18,171,5
1947,326,21,133,50
1948,326,22,133,50
1949,327,7,127,5
1950,327,8,127,5
1951,327,9,127,5
1952,327,10,127,5
1953,327,11,127,5
1954,327,12,127,5
1955,327,13,127,5
1956,327,14,127,5
1957,327,15,127,5
1958,327,16,127,5
1959,327,17,127,5
1960,327,18,127,5
1961,327,21,127,5
1962,327,22,127,5
1963,328,7,214,5
1964,328,8,214,5
1965,328,9,214,5
1966,328,10,214,5
1967,328,11,214,5
1968,328,12,214,5
1969,328,13,214,5
1970,328,14,214,5
1971,328,15,214,5
1972,328,16,214,5
1973,328,17,214,5
1974,328,18,214,5
1975,328,21,214,5
1976,328,22,214,5
1977,328,23,214,5
1978,328,24,214,5
1979,331,7,222,5
1980,331,8,222,5
1981,331,9,222,5
1982,331,10,222,5
1983,331,11,222,5
1984,331,12,265,5
1985,331,13,265,5
1986,331,14,265,5
1987,331,15,265,5
1988,331,16,265,5
1989,331,17,265,5
1990,331,18,265,5
1991,331,21,265,5
1992,331,22,265,5
1993,331,23,265,5
1994,331,24,265,5
1995,332,7,222,5
1996,332,8,222,5
1997,332,9,222,5
1998,332,10,222,5
1999,332,11,222,5
2000,332,12,265,5
2001,332,13,265,5
2002,332,14,265,5
2003,332,15,265,5
2004,332,16,265,5
2005,332,17,265,5
2006,332,18,265,5
2007,332,21,265,5
2008,332,22,265,5
2009,332,23,265,5
2010,332,24,265,5
2011,335,12,194,5
2012,335,13,194,5
2013,335,14,194,5
2014,335,15,194,5
2015,335,16,194,5
2016,335,17,194,5
2017,335,18,194,5
2018,335,21,194,5
2019,335,22,194,5
2020,335,23,194,5
2021,335,24,194,5
2022,336,23,133,100
2023,336,24,133,100
2024,337,7,81,5
2025,337,8,81,5
2026,337,9,81,5
2027,337,10,81,5
2028,337,11,81,5
2029,337,12,81,5
2030,337,13,81,5
2031,337,14,81,5
2032,337,15,81,5
2033,337,16,81,5
2034,337,17,81,5
2035,337,17,624,1
2036,337,18,81,5
2037,337,18,624,1
2038,337,21,81,5
2039,337,21,624,1
2040,337,22,81,5
2041,337,22,624,1
2042,337,23,81,5
2043,337,24,81,5
2044,338,7,80,5
2045,338,8,80,5
2046,338,9,80,5
2047,338,10,80,5
2048,338,11,80,5
2049,338,12,80,5
2050,338,13,80,5
2051,338,14,80,5
2052,338,15,80,5
2053,338,16,80,5
2054,338,17,80,5
2055,338,17,624,1
2056,338,18,80,5
2057,338,18,624,1
2058,338,21,80,5
2059,338,21,624,1
2060,338,22,80,5
2061,338,22,624,1
2062,338,23,80,5
2063,338,24,80,5
2064,345,12,273,5
2065,345,13,273,5
2066,345,14,273,5
2067,345,15,273,5
2068,345,16,273,5
2069,345,17,273,5
2070,345,18,273,5
2071,345,21,273,5
2072,345,22,273,5
2073,345,23,273,5
2074,345,24,273,5
2075,346,12,273,5
2076,346,13,273,5
2077,346,14,273,5
2078,346,15,273,5
2079,346,16,273,5
2080,346,17,273,5
2081,346,18,273,5
2082,346,21,273,5
2083,346,22,273,5
2084,346,23,273,5
2085,346,24,273,5
2086,351,7,220,100
2087,351,8,220,100
2088,351,9,220,100
2089,351,10,220,100
2090,351,11,220,100
2091,351,12,220,100
2092,351,13,220,100
2093,351,14,220,100
2094,351,15,220,100
2095,351,16,220,100
2096,351,17,220,100
2097,351,18,220,100
2098,351,21,220,100
2099,351,22,220,100
2100,351,23,220,100
2101,351,24,220,100
2102,352,7,133,5
2103,352,8,133,5
2104,352,9,133,5
2105,352,10,133,5
2106,352,11,133,5
2107,352,12,133,5
2108,352,13,133,5
2109,352,14,133,5
2110,352,15,133,5
2111,352,16,133,5
2112,352,17,133,5
2113,352,18,133,5
2114,352,21,133,5
2115,352,22,133,5
2116,353,7,224,5
2117,353,8,224,5
2118,353,9,224,5
2119,353,10,224,5
2120,353,11,224,5
2121,353,12,224,5
2122,353,13,224,5
2123,353,14,224,5
2124,353,15,224,5
2125,353,16,224,5
2126,353,17,224,5
2127,353,18,224,5
2128,353,21,224,5
2129,353,22,224,5
2130,353,23,224,5
2131,353,24,224,5
2132,354,7,224,5
2133,354,8,224,5
2134,354,9,224,5
2135,354,10,224,5
2136,354,11,224,5
2137,354,12,224,5
2138,354,13,224,5
2139,354,14,224,5
2140,354,15,224,5
2141,354,16,224,5
2142,354,17,224,5
2143,354,18,224,5
2144,354,21,224,5
2145,354,22,224,5
2146,354,23,224,5
2147,354,24,224,5
2148,355,7,224,5
2149,355,8,224,5
2150,355,9,224,5
2151,355,10,224,5
2152,355,11,224,5
2153,355,12,173,5
2154,355,13,173,5
2155,355,14,173,5
2156,355,15,173,5
2157,355,16,173,5
2158,355,17,173,5
2159,355,18,173,5
2160,355,21,173,5
2161,355,22,173,5
2162,356,7,224,5
2163,356,8,224,5
2164,356,9,224,5
2165,356,10,224,5
2166,356,11,224,5
2167,356,12,173,5
2168,356,13,173,5
2169,356,14,173,5
2170,356,15,173,5
2171,356,16,173,5
2172,356,17,173,5
2173,356,18,173,5
2174,356,21,173,5
2175,356,22,173,5
2176,358,12,175,5
2177,358,13,175,5
2178,358,14,175,5
2179,358,15,175,5
2180,358,16,175,5
2181,358,17,175,5
2182,358,18,175,5
2183,358,21,175,5
2184,358,22,175,5
2185,361,12,176,5
2186,361,13,176,5
2187,361,14,176,5
2188,361,15,176,5
2189,361,16,176,5
2190,361,17,176,5
2191,361,18,176,5
2192,361,21,176,5
2193,361,22,176,5
2194,362,7,223,5
2195,362,8,223,5
2196,362,9,223,5
2197,362,10,223,5
2198,362,11,223,5
2199,362,12,176,5
2200,362,13,176,5
2201,362,14,176,5
2202,362,15,176,5
2203,362,16,176,5
2204,362,17,176,5
2205,362,18,176,5
2206,362,21,176,5
2207,362,22,176,5
2208,366,7,73,5
2209,366,8,73,5
2210,366,9,73,5
2211,366,10,73,5
2212,366,11,73,5
2213,366,12,89,5
2214,366,13,89,5
2215,366,14,89,5
2216,366,15,89,5
2217,366,16,89,5
2218,366,17,89,5
2219,366,18,89,5
2220,366,21,89,5
2221,366,22,89,5
2222,366,23,89,5
2223,366,24,89,5
2224,367,12,203,5
2225,367,13,203,5
2226,367,14,203,5
2227,367,15,203,5
2228,367,16,203,5
2229,367,17,203,5
2230,367,18,203,5
2231,367,21,203,5
2232,367,22,203,5
2233,367,23,203,5
2234,367,24,203,5
2235,368,12,204,5
2236,368,13,204,5
2237,368,14,204,5
2238,368,15,204,5
2239,368,16,204,5
2240,368,17,204,5
2241,368,18,204,5
2242,368,21,204,5
2243,368,22,204,5
2244,368,23,204,5
2245,368,24,204,5
2246,369,7,75,5
2247,369,8,75,5
2248,369,9,75,5
2249,369,10,75,5
2250,369,11,75,5
2251,369,12,204,5
2252,369,13,204,5
2253,369,14,204,5
2254,369,15,204,5
2255,369,16,204,5
2256,369,17,204,5
2257,369,18,204,5
2258,369,21,204,5
2259,369,22,204,5
2260,369,23,204,5
2261,369,24,204,5
2262,370,7,93,50
2263,370,8,93,50
2264,370,9,93,50
2265,370,10,93,50
2266,370,11,93,50
2267,370,12,93,50
2268,370,13,93,50
2269,370,14,93,50
2270,370,15,93,50
2271,370,16,93,50
2272,370,17,93,50
2273,370,18,93,50
2274,370,21,93,50
2275,370,22,93,50
2276,370,23,93,50
2277,370,24,93,50
2278,371,7,212,5
2279,371,8,212,5
2280,371,9,212,5
2281,371,10,212,5
2282,371,11,212,5
2283,371,12,227,5
2284,371,13,227,5
2285,371,14,227,5
2286,371,15,227,5
2287,371,16,227,5
2288,371,17,227,5
2289,371,18,227,5
2290,371,21,227,5
2291,371,22,227,5
2292,371,23,227,5
2293,371,24,227,5
2294,372,7,212,5
2295,372,8,212,5
2296,372,9,212,5
2297,372,10,212,5
2298,372,11,212,5
2299,372,12,227,5
2300,372,13,227,5
2301,372,14,227,5
2302,372,15,227,5
2303,372,16,227,5
2304,372,17,227,5
2305,372,18,227,5
2306,372,21,227,5
2307,372,22,227,5
2308,372,23,227,5
2309,372,24,227,5
2310,373,7,212,5
2311,373,8,212,5
2312,373,9,212,5
2313,373,10,212,5
2314,373,11,212,5
2315,373,12,227,5
2316,373,13,227,5
2317,373,14,227,5
2318,373,15,227,5
2319,373,16,227,5
2320,373,17,227,5
2321,373,18,227,5
2322,373,21,227,5
2323,373,22,227,5
2324,373,23,227,5
2325,373,24,227,5
2326,374,7,210,5
2327,374,8,210,5
2328,374,9,210,5
2329,374,10,210,5
2330,374,11,210,5
2331,374,12,210,5
2332,374,13,210,5
2333,374,14,210,5
2334,374,15,210,5
2335,374,16,210,5
2336,374,17,210,5
2337,374,18,210,5
2338,374,21,210,5
2339,374,22,210,5
2340,374,23,210,5
2341,374,24,210,5
2342,375,7,210,5
2343,375,8,210,5
2344,375,9,210,5
2345,375,10,210,5
2346,375,11,210,5
2347,375,12,210,5
2348,375,13,210,5
2349,375,14,210,5
2350,375,15,210,5
2351,375,16,210,5
2352,375,17,210,5
2353,375,18,210,5
2354,375,21,210,5
2355,375,22,210,5
2356,375,23,210,5
2357,375,24,210,5
2358,376,7,210,5
2359,376,8,210,5
2360,376,9,210,5
2361,376,10,210,5
2362,376,11,210,5
2363,376,12,210,5
2364,376,13,210,5
2365,376,14,210,5
2366,376,15,210,5
2367,376,16,210,5
2368,376,17,210,5
2369,376,18,210,5
2370,376,21,210,5
2371,376,22,210,5
2372,376,23,210,5
2373,376,24,210,5
2374,385,7,91,100
2375,385,8,91,100
2376,385,9,91,100
2377,385,10,91,100
2378,385,11,91,100
2379,385,12,91,100
2380,385,13,91,100
2381,385,14,91,100
2382,385,15,91,100
2383,385,16,91,100
2384,385,17,91,100
2385,385,18,91,100
2386,385,21,91,100
2387,385,22,91,100
2388,385,23,91,100
2389,385,24,91,100
2390,396,12,165,5
2391,396,13,165,5
2392,396,14,165,5
2393,396,15,165,5
2394,396,16,165,5
2395,396,17,165,5
2396,396,18,165,5
2397,396,21,165,5
2398,396,22,165,5
2399,397,12,165,5
2400,397,13,165,5
2401,397,14,165,5
2402,397,15,165,5
2403,397,16,165,5
2404,397,17,165,5
2405,397,18,165,5
2406,397,21,165,5
2407,397,22,165,5
2408,398,12,165,5
2409,398,13,165,5
2410,398,14,165,5
2411,398,15,165,5
2412,398,16,165,5
2413,398,17,165,5
2414,398,18,165,5
2415,398,21,165,5
2416,398,22,165,5
2417,400,12,132,50
2418,400,12,135,5
2419,400,13,132,50
2420,400,13,135,5
2421,400,14,132,50
2422,400,14,135,5
2423,400,15,132,50
2424,400,15,135,5
2425,400,16,132,50
2426,400,16,135,5
2427,400,17,132,50
2428,400,17,135,5
2429,400,18,132,50
2430,400,18,135,5
2431,400,21,132,50
2432,400,21,135,5
2433,400,22,132,50
2434,400,22,135,5
2435,401,12,254,5
2436,401,13,254,5
2437,401,14,254,5
2438,401,15,254,5
2439,401,16,254,5
2440,401,17,254,5
2441,401,18,254,5
2442,401,21,254,5
2443,401,22,254,5
2444,401,23,254,5
2445,401,24,254,5
2446,402,12,254,5
2447,402,13,254,5
2448,402,14,254,5
2449,402,15,254,5
2450,402,16,254,5
2451,402,17,254,5
2452,402,18,254,5
2453,402,21,254,5
2454,402,22,254,5
2455,402,23,254,5
2456,402,24,254,5
2457,406,12,222,5
2458,406,13,222,5
2459,406,14,222,5
2460,406,15,222,5
2461,406,16,222,5
2462,406,17,222,5
2463,406,18,222,5
2464,406,21,222,5
2465,406,22,222,5
2466,406,23,222,5
2467,406,24,222,5
2468,407,12,222,5
2469,407,13,222,5
2470,407,14,222,5
2471,407,15,222,5
2472,407,16,222,5
2473,407,17,222,5
2474,407,18,222,5
2475,407,21,222,5
2476,407,21,588,1
2477,407,22,222,5
2478,407,22,588,1
2479,407,23,222,5
2480,407,24,222,5
2481,413,12,199,5
2482,413,13,199,5
2483,413,14,199,5
2484,413,15,199,5
2485,413,16,199,5
2486,413,17,199,5
2487,413,18,199,5
2488,413,21,199,5
2489,413,22,199,5
2490,413,23,199,5
2491,413,24,199,5
2492,414,12,199,5
2493,414,13,199,5
2494,414,14,199,5
2495,414,15,199,5
2496,414,16,199,5
2497,414,17,199,5
2498,414,18,199,5
2499,414,21,199,5
2500,414,22,199,5
2501,414,23,199,5
2502,414,24,199,5
2503,415,12,94,100
2504,415,13,94,100
2505,415,14,94,100
2506,415,15,94,100
2507,415,16,94,100
2508,415,17,94,100
2509,415,18,94,100
2510,415,21,94,5
2511,415,22,94,5
2512,415,23,94,5
2513,415,24,94,5
2514,416,12,222,5
2515,416,13,222,5
2516,416,14,222,5
2517,416,15,222,5
2518,416,16,222,5
2519,416,17,222,5
2520,416,18,222,5
2521,416,21,222,5
2522,416,22,222,5
2523,416,23,222,5
2524,416,24,222,5
2525,418,12,163,5
2526,418,13,163,5
2527,418,14,163,5
2528,418,15,163,5
2529,418,16,163,5
2530,418,17,163,5
2531,418,18,163,5
2532,419,12,163,5
2533,419,13,163,5
2534,419,14,163,5
2535,419,15,163,5
2536,419,16,163,5
2537,419,17,163,5
2538,419,18,163,5
2539,420,12,216,5
2540,420,13,216,5
2541,420,14,216,5
2542,420,15,216,5
2543,420,16,216,5
2544,420,17,216,5
2545,420,18,216,5
2546,420,21,216,5
2547,420,22,216,5
2548,420,23,216,5
2549,420,24,216,5
2550,421,12,216,5
2551,421,13,216,5
2552,421,14,216,5
2553,421,15,216,5
2554,421,16,216,5
2555,421,17,216,5
2556,421,18,216,5
2557,421,21,216,5
2558,421,22,216,5
2559,421,23,216,5
2560,421,24,216,5
2561,426,21,584,1
2562,426,22,584,1
2563,427,12,166,5
2564,427,13,166,5
2565,427,14,166,5
2566,427,15,166,5
2567,427,16,166,5
2568,427,17,166,5
2569,427,18,166,5
2570,427,21,128,50
2571,427,22,128,50
2572,428,12,166,5
2573,428,13,166,5
2574,428,14,166,5
2575,428,15,166,5
2576,428,16,166,5
2577,428,17,166,5
2578,428,18,166,5
2579,428,21,128,50
2580,428,22,128,50
2581,431,12,126,5
2582,431,13,126,5
2583,431,14,126,5
2584,431,15,126,5
2585,431,16,126,5
2586,431,17,126,5
2587,431,18,126,5
2588,431,21,126,5
2589,431,22,126,5
2590,432,12,126,5
2591,432,13,126,5
2592,432,14,126,5
2593,432,15,126,5
2594,432,16,126,5
2595,432,17,126,5
2596,432,18,126,5
2597,432,21,126,5
2598,432,22,126,5
2599,433,12,175,5
2600,433,13,175,5
2601,433,14,175,5
2602,433,15,175,5
2603,433,16,175,5
2604,433,17,175,5
2605,433,18,175,5
2606,433,21,175,5
2607,433,22,175,5
2608,434,12,128,5
2609,434,13,128,5
2610,434,14,128,5
2611,434,15,128,5
2612,434,16,128,5
2613,434,17,128,5
2614,434,18,128,5
2615,434,21,128,5
2616,434,22,128,5
2617,435,12,128,5
2618,435,13,128,5
2619,435,14,128,5
2620,435,15,128,5
2621,435,16,128,5
2622,435,17,128,5
2623,435,18,128,5
2624,435,21,128,5
2625,435,22,128,5
2626,436,12,210,5
2627,436,13,210,5
2628,436,14,210,5
2629,436,15,210,5
