id,item_id,version_group_id,language_id,flavor_text
1773,108,9,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It is as dark as dark can be."
1774,108,10,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It is as dark as dark can be."
1775,108,11,5,"Pierre étrange qui fait évoluer
certaines espèces de Pokémon. Elle
est sombre comme une nuit sans lune."
1776,108,11,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It is as dark as dark can be."
1777,108,14,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It is as dark as dark can be."
1778,108,15,1,"ある　とくていの　ポケモンを
しんかさせる　ふしぎな　いし。
やみのように　くらい。"
1779,108,15,3,"어느 특정 포켓몬을
진화시키는 이상한 돌.
칠흑처럼 어둡다."
1780,108,15,5,"Une pierre étrange qui fait évoluer certaines
espèces de Pokémon. Elle est sombre comme
une nuit sans lune."
1781,108,15,6,"Dieser besondere, düstere Stein hilft
manchen Pokémon bei ihrer Evolution."
1782,108,15,7,"Una piedra peculiar que hace evolucionar a
algunos Pokémon. Es oscura como la noche."
1783,108,15,8,"Pietra particolare che fa evolvere determinate
specie di Pokémon. È scura come le tenebre."
1784,108,15,9,"A peculiar stone that can make
certain species of Pokémon evolve.
It holds shadows as dark as can be."
1785,108,15,11,"ある　特定の　ポケモンを
進化させる　不思議な　石。
やみのように　暗い。"
1786,109,8,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It sparkles like eyes."
1787,109,9,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It sparkles like eyes."
1788,109,10,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It sparkles like eyes."
1789,109,11,5,"Pierre étrange qui fait évoluer
certaines espèces de Pokémon.
Elle brille comme un œil."
1790,109,11,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It sparkles like eyes."
1791,109,14,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It sparkles like eyes."
1792,109,15,1,"ある　とくていの　ポケモンを
しんかさせる　ふしぎな　いし。
ひとみのように　まばゆい。"
1793,109,15,3,"어느 특정 포켓몬을
진화시키는 이상한 돌.
눈동자처럼 아름답다."
1794,109,15,5,"Une pierre étrange qui fait évoluer certaines
espèces de Pokémon. Elle brille comme un œil."
1795,109,15,6,"Dieser besondere, glitzernde Stein hilft
manchen Pokémon bei ihrer Evolution."
1796,109,15,7,"Una piedra peculiar que hace evolucionar a
algunos Pokémon. Brilla como un lucero."
1797,109,15,8,"Pietra particolare che fa evolvere determinate
specie di Pokémon. È luccicante come gli occhi."
1798,109,15,9,"A peculiar stone that can make
certain species of Pokémon evolve.
It sparkles like a glittering eye."
1799,109,15,11,"ある　特定の　ポケモンを
進化させる　不思議な　石。
ひとみのように　まばゆい。"
1800,110,8,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It is shaped like an egg."
1801,110,9,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It is shaped like an egg."
1802,110,10,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It is shaped like an egg."
1803,110,11,5,"Pierre étrange qui fait évoluer
certaines espèces de Pokémon.
Elle a la forme d’un œuf."
1804,110,11,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It is shaped like an egg."
1805,110,14,9,"A peculiar stone that makes certain
species of Pokémon evolve.
It is shaped like an egg."
1806,110,15,1,"ある　とくていの　ポケモンを
しんかさせる　ふしぎな　いし。
たまのように　まるい。"
1807,110,15,3,"어느 특정 포켓몬을
진화시키는 이상한 돌.
구슬처럼 둥글다."
1808,110,15,5,"Une pierre étrange qui fait évoluer certaines
espèces de Pokémon. Elle a la forme d’un œuf."
1809,110,15,6,"Dieser besondere, eiförmige Stein hilft
manchen Pokémon bei ihrer Evolution."
1810,110,15,7,"Una piedra peculiar que hace evolucionar a
algunos Pokémon. Tiene forma de huevo."
1811,110,15,8,"Pietra particolare che fa evolvere determinate
specie di Pokémon. È a forma di uovo."
1812,110,15,9,"A peculiar stone that can make
certain species of Pokémon evolve.
It’s as round as a Pokémon Egg."
1813,110,15,11,"ある　特定の　ポケモンを
進化させる　不思議な　石。
たまのように　まるい。"
1814,111,8,9,"A vital item that is needed to keep a
stone tower from collapsing. Voices
can be heard from it occasionally."
1815,111,9,9,"A vital item that is needed to keep a
stone tower from collapsing. Voices
can be heard from it occasionally."
1816,111,10,9,"A vital item that is needed to keep a
stone tower from collapsing. Voices
can be heard from it occasionally."
1817,111,11,5,"Objet très important qui empêche une
tour en pierre de s’écrouler. Des
bruits de voix en sortent parfois."
1818,111,11,9,"A vital item that is needed to keep a
stone tower from collapsing. Voices
can be heard from it occasionally."
1819,111,14,9,"A vital item that is needed to keep a
stone tower from collapsing. Voices
can be heard from it occasionally."
1820,111,15,1,"これがないと　いしのとうが
くずれてしまう　だいじないし。
ときどき　いしから　こえがきこえる。"
1821,111,15,3,"이것이 없으면 돌탑이
무너져버리는 중요한 돌.
가끔 돌에서 목소리가 들린다."
1822,111,15,5,"Un objet très important qui empêche une tour
en pierre de s’écrouler. Des bruits de voix
en sortent parfois."
1823,111,15,6,"Ein wichtiges Item, mit dem ein Steinturm
repariert werden kann."
1824,111,15,7,"Vital para impedir que una torre de piedra se
derrumbe. A veces se oyen voces en su interior."
1825,111,15,8,"Strumento importante che impedisce il crollo
di un pozzo di pietra. A volte dal suo interno
provengono delle voci."
1826,111,15,9,"A vital item that is needed to keep a
stone tower from collapsing. Voices
can be heard from it occasionally."
1827,111,15,11,"これがないと　石の塔が
崩れてしまう　大事な石。
ときどき　石から　声が聞こえる。"
1828,112,8,9,"A brightly gleaming orb to be held by
DIALGA. It boosts the power of Dragon-​
and Steel-type moves."
1829,112,9,9,"A brightly gleaming orb to be held by
DIALGA. It boosts the power of Dragon-​
and Steel-type moves."
1830,112,10,9,"A brightly gleaming orb to be held by
DIALGA. It boosts the power of Dragon-​
and Steel-type moves."
1831,112,11,5,"Orbe très brillant destiné à Dialga.
Augmente la puissance des capacités
de type Dragon et Acier."
1832,112,11,9,"A brightly gleaming orb to be held by
Dialga. It boosts the power of Dragon-​
and Steel-type moves."
1833,112,14,9,"A brightly gleaming orb to be held by
Dialga. It boosts the power of Dragon-​
and Steel-type moves."
1834,112,15,1,"ディアルガに　もたせると　ドラゴンと
はがねタイプの　わざの　いりょくが
あがる　ひかり　かがやく　たま。"
1835,112,15,3,"디아루가에게 지니게 하면 드래곤과
강철타입 기술의 위력이 올라가는
반짝반짝 빛나는 구슬."
1836,112,15,5,"Un orbe très brillant destiné à Dialga.
Augmente la puissance des capacités de type
Dragon et Acier."
1837,112,15,6,"Ein hell leuchtender Orb. Verstärkt Attacken vom
Typ Drache und Stahl, wenn Dialga ihn trägt."
1838,112,15,7,"Los Pokémon pueden llevarla o usarla para
curarse las quemaduras."
1839,112,15,8,"Sfera molto luminosa da dare a Dialga.
Potenzia le mosse di tipo Drago e Acciaio."
1840,112,15,9,"A brightly gleaming orb to be held by
Dialga. It boosts the power of Dragon-​
and Steel-type moves when it is held."
1841,112,15,11,"ディアルガに　持たせると　ドラゴンと
はがねタイプの　技の　威力が
あがる　光り　輝く　珠。"
1842,113,8,9,"A beautifully glowing orb to be held by
PALKIA. It boosts the power of Dragon-​
and Water-type moves."
1843,113,9,9,"A beautifully glowing orb to be held by
PALKIA. It boosts the power of Dragon-​
and Water-type moves."
1844,113,10,9,"A beautifully glowing orb to be held by
PALKIA. It boosts the power of Dragon-​
and Water-type moves."
1845,113,11,5,"Bel orbe luisant destiné à Palkia.
Augmente la puissance des capacités
de type Dragon et Eau."
1846,113,11,9,"A beautifully glowing orb to be held by
Palkia. It boosts the power of Dragon-​
and Water-type moves."
1847,113,14,9,"A beautifully glowing orb to be held by
Palkia. It boosts the power of Dragon-​
and Water-type moves."
1848,113,15,1,"パルキアに　もたせると　ドラゴンと
みずタイプの　わざの　いりょくが
あがる　うつくしく　かがやく　たま。"
1849,113,15,3,"펄기아에게 지니게 하면 드래곤과
물타입 기술의 위력이 올라가는
아름답게 반짝이는 구슬."
1850,113,15,5,"Un bel orbe luisant destiné à Palkia.
Augmente la puissance des capacités de type
Dragon et Eau."
1851,113,15,6,"Ein hell leuchtender Orb. Verstärkt Attacken vom
Typ Drache und Wasser, wenn Palkia ihn trägt."
1852,113,15,7,"Los Pokémon pueden llevarla o usarla para
descongelarse."
1853,113,15,8,"Sfera splendente da dare a Palkia.
Potenzia le mosse di tipo Drago e Acqua."
1854,113,15,9,"A beautifully glowing orb to be held by
Palkia. It boosts the power of Dragon-​
and Water-type moves when it is held."
1855,113,15,11,"パルキアに　持たせると　ドラゴンと
みずタイプの　技の　威力が
あがる　美しく　輝く　珠。"
1856,114,8,9,"Stationery featuring a print of a
refreshingly green field.
Let a Pokémon hold it for delivery."
1857,114,9,9,"Stationery featuring a print of a
refreshingly green field.
Let a Pokémon hold it for delivery."
1858,114,10,9,"Stationery featuring a print of a
refreshingly green field.
Let a Pokémon hold it for delivery."
1859,115,8,9,"Stationery featuring a print of flames
in blazing red.
Let a Pokémon hold it for delivery."
1860,115,9,9,"Stationery featuring a print of flames
in blazing red.
Let a Pokémon hold it for delivery."
1861,115,10,9,"Stationery featuring a print of flames
in blazing red.
Let a Pokémon hold it for delivery."
1862,116,8,9,"Stationery featuring a print of a blue
world underwater.
Let a Pokémon hold it for delivery."
1863,116,9,9,"Stationery featuring a print of a blue
world underwater.
Let a Pokémon hold it for delivery."
1864,116,10,9,"Stationery featuring a print of a blue
world underwater.
Let a Pokémon hold it for delivery."
1865,117,8,9,"Stationery featuring a print of pretty
floral patterns.
Let a Pokémon hold it for delivery."
1866,117,9,9,"Stationery featuring a print of pretty
floral patterns.
Let a Pokémon hold it for delivery."
1867,117,10,9,"Stationery featuring a print of pretty
floral patterns.
Let a Pokémon hold it for delivery."
1868,118,8,9,"Stationery featuring a print of a dimly
lit coal mine.
Let a Pokémon hold it for delivery."
1869,118,9,9,"Stationery featuring a print of a dimly
lit coal mine.
Let a Pokémon hold it for delivery."
1870,118,10,9,"Stationery featuring a print of a dimly
lit coal mine.
Let a Pokémon hold it for delivery."
1871,119,8,9,"Stationery featuring a print of cool
mechanical designs.
Let a Pokémon hold it for delivery."
1872,119,9,9,"Stationery featuring a print of cool
mechanical designs.
Let a Pokémon hold it for delivery."
1873,119,10,9,"Stationery featuring a print of cool
mechanical designs.
Let a Pokémon hold it for delivery."
1874,120,8,9,"Stationery featuring a print of giant
heart patterns.
Let a Pokémon hold it for delivery."
1875,120,9,9,"Stationery featuring a print of giant
heart patterns.
Let a Pokémon hold it for delivery."
1876,120,10,9,"Stationery featuring a print of giant
heart patterns.
Let a Pokémon hold it for delivery."
1877,121,8,9,"Stationery featuring a print of a
chilly, snow-covered world.
Let a Pokémon hold it for delivery."
1878,121,9,9,"Stationery featuring a print of a
chilly, snow-covered world.
Let a Pokémon hold it for delivery."
1879,121,10,9,"Stationery featuring a print of a
chilly, snow-covered world.
Let a Pokémon hold it for delivery."
1880,122,8,9,"Stationery featuring a print depicting
the huge expanse of space.
Let a Pokémon hold it for delivery."
1881,122,9,9,"Stationery featuring a print depicting
the huge expanse of space.
Let a Pokémon hold it for delivery."
1882,122,10,9,"Stationery featuring a print depicting
the huge expanse of space.
Let a Pokémon hold it for delivery."
1883,123,8,9,"Stationery featuring a print of
colorful letter sets.
Let a Pokémon hold it for delivery."
1884,123,9,9,"Stationery featuring a print of
colorful letter sets.
Let a Pokémon hold it for delivery."
1885,123,10,9,"Stationery featuring a print of
colorful letter sets.
Let a Pokémon hold it for delivery."
1886,124,8,9,"Stationery featuring a print of a vivid
rainbow pattern.
Let a Pokémon hold it for delivery."
1887,124,9,9,"Stationery featuring a print of a vivid
rainbow pattern.
Let a Pokémon hold it for delivery."
1888,124,10,9,"Stationery featuring a print of a vivid
rainbow pattern.
Let a Pokémon hold it for delivery."
1889,125,8,9,"Stationery featuring a print of a
tough-looking brick pattern.
Let a Pokémon hold it for delivery."
1890,125,9,9,"Stationery featuring a print of a
tough-looking brick pattern.
Let a Pokémon hold it for delivery."
1891,125,10,9,"Stationery featuring a print of a
tough-looking brick pattern.
Let a Pokémon hold it for delivery."
1892,126,5,9,"A hold item that
heals paralysis
in battle."
1893,126,6,9,"A hold item that
heals paralysis
in battle."
1894,126,7,9,"When held by a POKéMON, it will be
used in battle to heal paralysis."
1895,126,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
paralysis."
1896,126,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
paralysis."
1897,126,10,9,"It may be used or held by a Pokémon to
recover from paralysis."
1898,126,11,5,"Baie qui soigne la paralysie lorsqu’elle
est tenue par un Pokémon."
1899,126,11,9,"If held by a Pokémon, 
it recovers from paralysis."
1900,126,14,9,"If held by a Pokémon,
it recovers from paralysis."
1901,126,15,1,"ポケモンに　もたせると
まひを　かいふくする。
"
1902,126,15,3,"포켓몬에게 지니게 하면
마비를 회복한다."
1903,126,15,5,"Une Baie qui soigne la paralysie lorsqu’elle est
tenue par un Pokémon."
1904,126,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
heilt diese es von Paralyse."
1905,126,15,7,"Una baya muy rara en la región de Teselia."
1906,126,15,8,"Se un Pokémon ha questa bacca, guarisce dalla
paralisi."
1907,126,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can recover
from paralysis on its own in battle."
1908,126,15,11,"ポケモンに　持たせると
まひを　回復する。
"
1909,127,5,9,"A hold item that
awakens POKéMON
in battle."
1910,127,6,9,"A hold item that
awakens POKéMON
in battle."
1911,127,7,9,"When held by a POKéMON, it will be
used in battle to wake up."
1912,127,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
sleep."
1913,127,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
sleep."
1914,127,10,9,"It may be used or held by a Pokémon to
recover from sleep."
1915,127,11,5,"Baie qui soigne le sommeil lorsqu’elle
est tenue par un Pokémon."
1916,127,11,9,"If held by a Pokémon,
it recovers from sleep."
1917,127,14,9,"If held by a Pokémon,
it recovers from sleep."
1918,127,15,1,"ポケモンに　もたせると
ねむりを　かいふくする。
"
1919,127,15,3,"포켓몬에게 지니게 하면
잠듦을 회복한다."
1920,127,15,5,"Une Baie qui soigne le sommeil lorsqu’elle est
tenue par un Pokémon."
1921,127,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
erwacht es dadurch aus dem Schlaf."
1922,127,15,7,"Una baya muy rara en la región de Teselia."
1923,127,15,8,"Se un Pokémon ha questa bacca, si risveglia
dal sonno."
1924,127,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can recover
from sleep on its own in battle."
1925,127,15,11,"ポケモンに　持たせると
眠りを　回復する。
"
1926,128,5,9,"A hold item that
heals poisoning
in battle."
1927,128,6,9,"A hold item that
heals poisoning
in battle."
1928,128,7,9,"When held by a POKéMON, it will be
used in battle to cure poison."
1929,128,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
poison."
1930,128,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
poison."
1931,128,10,9,"It may be used or held by a Pokémon to
recover from poison."
1932,128,11,5,"Baie qui soigne l’empoisonnement
lorsqu’elle est tenue par un Pokémon."
1933,128,11,9,"If held by a Pokémon,
it recovers from poison."
1934,128,14,9,"If held by a Pokémon,
it recovers from poison."
1935,128,15,1,"ポケモンに　もたせると
どくを　かいふくする。
"
1936,128,15,3,"포켓몬에게 지니게 하면
독을 회복한다."
1937,128,15,5,"Une Baie qui soigne l’empoisonnement lorsqu’elle
est tenue par un Pokémon."
1938,128,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
heilt diese es von Vergiftung."
1939,128,15,7,"Una baya muy rara en la región de Teselia."
1940,128,15,8,"Se un Pokémon ha questa bacca, guarisce
dall’avvelenamento."
1941,128,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can recover
from poisoning on its own in battle."
1942,128,15,11,"ポケモンに　持たせると
毒を　回復する。
"
1943,129,5,9,"A hold item that
heals a burn in
battle."
1944,129,6,9,"A hold item that
heals a burn in
battle."
1945,129,7,9,"When held by a POKéMON, it will be
used in battle to heal a burn."
1946,129,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
a burn."
1947,129,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
a burn."
1948,129,10,9,"It may be used or held by a Pokémon to
recover from a burn."
1949,129,11,5,"Baie qui soigne les brûlures lorsqu’elle
est tenue par un Pokémon."
1950,129,11,9,"If held by a Pokémon,
it recovers from a burn."
1951,129,14,9,"If held by a Pokémon,
it recovers from a burn."
1952,129,15,1,"ポケモンに　もたせると
やけどを　かいふくする。
"
1953,129,15,3,"포켓몬에게 지니게 하면
화상을 회복한다."
1954,129,15,5,"Une Baie qui soigne les brûlures lorsqu’elle est
tenue par un Pokémon."
1955,129,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
heilt diese es von Verbrennungen."
1956,129,15,7,"Al usarla con un Pokémon, se gana su amistad,
pero también reduce sus PS de base."
1957,129,15,8,"Se un Pokémon ha questa bacca, guarisce dalle
scottature."
1958,129,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can recover
from a burn on its own in battle."
1959,129,15,11,"ポケモンに　持たせると
やけどを　回復する。
"
1960,130,5,9,"A hold item that
defrosts POKéMON
in battle."
1961,130,6,9,"A hold item that
defrosts POKéMON
in battle."
1962,130,7,9,"When held by a POKéMON, it will be
used in battle for defrosting."
1963,130,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to defrost it.
"
1964,130,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to defrost it.
"
1965,130,10,9,"It may be used or held by a Pokémon to
defrost it.
"
1966,130,11,5,"Baie qui soigne le gel lorsqu’elle
est tenue par un Pokémon."
1967,130,11,9,"If held by a Pokémon,
it defrosts it."
1968,130,14,9,"If held by a Pokémon,
it defrosts it."
1969,130,15,1,"ポケモンに　もたせると
こおりを　かいふくする。
"
1970,130,15,3,"포켓몬에게 지니게 하면
얼음을 회복한다."
1971,130,15,5,"Une Baie qui soigne le gel lorsqu’elle est
tenue par un Pokémon."
1972,130,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
heilt diese es von Frost."
1973,130,15,7,"Al usarla con un Pokémon, se gana su amistad,
pero también reduce su Ataque de base."
1974,130,15,8,"Se un Pokémon ha questa bacca, guarisce
dal congelamento."
1975,130,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can recover
from being frozen on its own in battle."
1976,130,15,11,"ポケモンに　持たせると
こおりを　回復する。
"
1977,131,5,9,"A hold item that
restores 10 PP in
battle."
1978,131,6,9,"A hold item that
restores 10 PP in
battle."
1979,131,7,9,"When held by a POKéMON, it will be
used in battle to restore 10 PP."
1980,131,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to restore a
move’s PP by 10."
1981,131,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to restore a
move’s PP by 10."
1982,131,10,9,"It may be used or held by a Pokémon to
restore a move’s PP by 10."
1983,131,11,5,"Baie qui restaure 10 PP lorsqu’elle
est tenue par un Pokémon."
1984,131,11,9,"If held by a Pokémon,
it restores a move’s PP by 10."
1985,131,14,9,"If held by a Pokémon,
it restores a move’s PP by 10."
1986,131,15,1,"ポケモンに　もたせると
ＰＰを　１０だけ　かいふくする。
"
1987,131,15,3,"포켓몬에게 지니게 하면
PP를 10만큼 회복한다."
1988,131,15,5,"Une Baie qui restaure 10 PP lorsqu’elle
est tenue par un Pokémon."
1989,131,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
füllt sie die AP einer Attacke um 10 Punkte auf."
1990,131,15,7,"Al usarla con un Pokémon, se gana su amistad,
pero también reduce su Defensa de base."
1991,131,15,8,"Se un Pokémon ha questa bacca, può restituire
10 PP a una mossa."
1992,131,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can restore
10 PP to a depleted move during battle."
1993,131,15,11,"ポケモンに　持たせると
ＰＰを　１０だけ　回復する。
"
1994,132,5,9,"A hold item that
restores 10 HP in
battle."
1995,132,6,9,"A hold item that
restores 10 HP in
battle."
1996,132,7,9,"When held by a POKéMON, it will be
used in battle to restore 10 HP."
1997,132,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user by just 10 HP."
1998,132,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user by just 10 HP."
1999,132,10,9,"It may be used or held by a Pokémon to
heal the user by just 10 HP."
2000,132,11,5,"Baie qui restaure 10 PV lorsqu’elle
est tenue par un Pokémon."
2001,132,11,9,"If held by a Pokémon, 
it heals the user by just 10 HP."
2002,132,14,9,"If held by a Pokémon,
it heals the user by just 10 HP."
2003,132,15,1,"ポケモンに　もたせると
ＨＰを　１０だけ　かいふくする。
"
2004,132,15,3,"포켓몬에게 지니게 하면
HP를 10만큼 회복한다."
2005,132,15,5,"Une Baie qui restaure 10 PV lorsqu’elle est
tenue par un Pokémon."
2006,132,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
füllt sie seine KP um 10 Punkte auf."
2007,132,15,7,"Al usarla con un Pokémon, se gana su amistad,
pero también reduce su Ataque Especial de base."
2008,132,15,8,"Se un Pokémon ha questa bacca, recupera
10 PS."
2009,132,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can restore its
own HP by 10 points during battle."
2010,132,15,11,"ポケモンに　持たせると
ＨＰを　１０だけ　回復する。
"
2011,133,5,9,"A hold item that
heals confusion
in battle."
2012,133,6,9,"A hold item that
heals confusion
in battle."
2013,133,7,9,"When held by a POKéMON, it will be
used in battle to lift confusion."
2014,133,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
confusion."
2015,133,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
confusion."
2016,133,10,9,"It may be used or held by a Pokémon to
recover from confusion."
2017,133,11,5,"Baie qui soigne la confusion lorsqu’elle
est tenue par un Pokémon."
2018,133,11,9,"If held by a Pokémon,
it recovers from confusion."
2019,133,14,9,"If held by a Pokémon,
it recovers from confusion."
2020,133,15,1,"ポケモンに　もたせると
こんらんを　かいふくする。
"
2021,133,15,3,"포켓몬에게 지니게 하면
혼란을 회복한다."
2022,133,15,5,"Une Baie qui soigne la confusion lorsqu’elle est
tenue par un Pokémon."
2023,133,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
heilt diese es von Verwirrung."
2024,133,15,7,"Al usarla con un Pokémon, se gana su amistad,
pero también reduce su Defensa Especial de
base."
2025,133,15,8,"Se un Pokémon ha questa bacca, guarisce
dalla confusione."
2026,133,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can recover
from confusion on its own in battle."
2027,133,15,11,"ポケモンに　持たせると
混乱を　回復する。
"
2028,134,5,9,"A hold item that
heals status in
battle."
2029,134,6,9,"A hold item that
heals any status
problem in battle."
2030,134,7,9,"When held by a POKéMON, it will be
used in battle to heal any problem."
2031,134,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
any status problem."
2032,134,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
any status problem."
2033,134,10,9,"It may be used or held by a Pokémon to
recover from any status problem."
2034,134,11,5,"Baie qui soigne tous les problèmes
de statut lorsqu’elle est tenue
par un Pokémon."
2035,134,11,9,"If held by a Pokémon,
it recovers from any status problem."
2036,134,14,9,"If held by a Pokémon,
it recovers from any status problem."
2037,134,15,1,"ポケモンに　もたせると
すべての　じょうたい　いじょうを
かいふくする。"
2038,134,15,3,"포켓몬에게 지니게 하면
모든 상태 이상을
회복한다."
2039,134,15,5,"Une Baie qui soigne tous les problèmes de statut
lorsqu’elle est tenue par un Pokémon."
2040,134,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
hebt sie alle seine Statusprobleme auf."
2041,134,15,7,"Al usarla con un Pokémon, se gana su amistad,
pero también reduce su Velocidad de base."
2042,134,15,8,"Se un Pokémon ha questa bacca, guarisce
da qualsiasi problema di stato."
2043,134,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can recover
from any status condition during battle."
2044,134,15,11,"ポケモンに　持たせると
すべての　状態異常を
回復する。"
2045,135,5,9,"A hold item that
restores 30 HP in
battle."
2046,135,6,9,"A hold item that
restores 30 HP in
battle."
2047,135,7,9,"When held by a POKéMON, it will be
used in battle to restore 30 HP."
2048,135,8,9,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user’s HP a little."
2049,135,9,9,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user’s HP a little."
2050,135,10,9,"It may be used or held by a Pokémon to
heal the user’s HP a little."
2051,135,11,5,"Baie qui restaure quelques PV
lorsqu’elle est tenue par un Pokémon."
2052,135,11,9,"If held by a Pokémon,
it heals the user’s HP a little."
2053,135,14,9,"If held by a Pokémon,
it heals the user’s HP a little."
2054,135,15,1,"ポケモンに　もたせると
ＨＰを　すこしだけ　かいふくする。
"
2055,135,15,3,"포켓몬에게 지니게 하면
HP를 조금 회복한다."
2056,135,15,5,"Une Baie qui restaure quelques PV lorsqu’elle est
tenue par un Pokémon."
2057,135,15,6,"Gibst du die Beere einem Pokémon zum Tragen,
füllt diese seine KP ein wenig auf."
2058,135,15,7,"Una baya muy rara en la región de Teselia."
2059,135,15,8,"Se un Pokémon ha questa bacca, recupera
un po’ di PS."
2060,135,15,9,"A Berry to be consumed by Pokémon.
If a Pokémon holds one, it can restore its
own HP by a small amount during battle."
2061,135,15,11,"ポケモンに　持たせると
ＨＰを　少しだけ　回復する。
"
2062,136,5,9,"A hold item that
restores HP but
may confuse."
2063,136,6,9,"A hold item that
restores HP but
may confuse."
2064,136,7,9,"A hold item that restores HP but
may cause confusion when used."
2065,136,8,9,"A Poffin ingredient. If held by a
Pokémon, it restores the user’s HP in
a pinch, but may also cause confusion."
2066,136,9,9,"A Poffin ingredient. If held by a
Pokémon, it restores the user’s HP in
a pinch, but may also cause confusion."
2067,136,10,9,"If held by a Pokémon, it restores the
user’s HP in a pinch, but will cause
confusion if it hates spicy food."
2068,136,11,5,"Tenue, cette Baie restaure des PV en
cas de besoin, mais rend confus si
le Pokémon n’aime pas son goût."
2069,136,11,9,"If held by a Pokémon, it restores the
user’s HP in a pinch, but will cause
confusion if it hates the taste."
2070,136,14,9,"If held by a Pokémon, it restores the
user’s HP in a pinch, but will cause
confusion if it hates the taste."
2071,136,15,1,"ポケモンに　もたせると
ピンチのとき　ＨＰを　かいふくする。
きらいな　あじだと　こんらん　する。"
2072,136,15,3,"포켓몬에게 지니게 하면
위급할 때 HP를 회복한다.
싫어하는 맛이면 혼란에 빠진다."
2073,136,15,5,"Tenue, cette Baie restaure des PV en cas
de besoin, mais rend le Pokémon confus si
son goût lui déplaît."
2074,136,15,6,"Als getragenes Item füllt die Beere die KP eines
Pokémon auf, doch ihr Aroma verwirrt jene,
die es nicht mögen."
2075,136,15,7,"Una baya muy rara en la región de Teselia."
2076,136,15,8,"Se un Pokémon in difficoltà ha questa bacca,
recupera dei PS. Se al Pokémon non piace
il suo sapore, può causare confusione."
2077,136,15,9,"If held by a Pokémon, it restores the
user’s HP in a pinch, but it will cause
confusion if the user hates the taste."
2078,136,15,11,"ポケモンに　持たせると
ピンチのとき　ＨＰを　回復する。
きらいな味だと　混乱する。"
2079,137,5,9,"A hold item that
restores HP but
may confuse."
2080,137,6,9,"A hold item that
restores HP but
may confuse."
2081,137,7,9,"A hold item that restores HP but
may cause confusion when used."
2082,137,8,9,"A Poffin ingredient. If held by a
Pokémon, it restores the user’s HP in
a pinch, but may also cause confusion."
2083,137,9,9,"A Poffin ingredient. If held by a
Pokémon, it restores the user’s HP in
a pinch, but may also cause confusion."
2084,137,10,9,"If held by a Pokémon, it restores the
user’s HP in a pinch, but will cause
confusion if it hates dry food."
